order_item_id,order_id,product_id,quantity,unit_price
1070,441,4,1,12764.76
1071,441,9,1,33952.76
1072,441,28,1,470.42
1073,441,46,1,3997.88
1074,442,11,1,6189.77
1075,443,1,1,29947.02
1076,444,26,1,1741.62
1077,444,29,1,22477.1
1078,445,21,1,9659.58
1079,445,9,1,33952.76
1080,445,18,1,29592.56
1081,446,28,1,470.42
1082,446,18,1,29592.56
1083,446,4,1,12764.76
1084,447,12,1,11993.35
1085,447,2,1,8878.17
1086,447,48,1,34207.92
1087,447,33,1,10984.48
1088,448,12,1,11993.35
1089,448,23,1,1664.26
1090,449,2,1,8878.17
1091,450,15,1,6095.52
1092,450,30,1,16078.93
1093,450,12,1,11993.35
1094,451,12,1,11993.35
1095,451,40,1,17551.46
1096,451,3,1,15751.54
1097,452,3,1,15751.54
1098,452,11,1,6189.77
1099,453,49,1,30515.02
1100,453,15,1,6095.52
1101,453,26,1,1741.62
1102,453,36,1,23638.97
1103,454,50,1,19975.03
1104,455,12,1,11993.35
1105,455,48,1,34207.92
1106,456,14,1,21714.55
1107,456,33,1,10984.48
1108,456,49,1,30515.02
1109,457,19,1,20611.38
1110,458,31,1,17262.47
1111,458,33,1,10984.48
1112,458,1,1,29947.02
1113,458,25,1,11269.93
1114,459,22,1,18731.11
1115,459,34,1,7303.52
1116,459,44,1,7783.14
1117,460,45,1,13966.49
1118,461,12,1,11993.35
1119,461,39,1,33078.06
1120,461,34,1,7303.52
1121,462,40,1,17551.46
1122,462,27,1,34536.05
1123,462,7,1,23088.42
1124,462,34,1,7303.52
1125,463,20,1,7441.9
1126,463,47,1,34979.66
1127,464,39,1,33078.06
1128,465,35,1,33955.92
1129,465,1,1,29947.02
1130,465,10,1,8490.19
1131,465,26,1,1741.62
1132,466,13,1,15251.23
1133,467,3,1,15751.54
1134,467,19,1,20611.38
1135,467,30,1,16078.93
1136,467,44,1,7783.14
1137,468,37,1,30424.4
1138,468,18,1,29592.56
1139,469,1,1,29947.02
1140,469,9,1,33952.76
1141,470,45,1,13966.49
1142,470,13,1,15251.23
1143,471,48,1,34207.92
1144,471,36,1,23638.97
1145,471,39,1,33078.06
1146,472,5,1,5973.44
1147,473,21,1,9659.58
1148,474,31,1,17262.47
1149,474,47,1,34979.66
1150,474,6,1,33938.58
1151,474,35,1,33955.92
1152,475,3,1,15751.54
1153,476,1,1,29947.02
1154,477,41,1,30450.87
1155,477,11,1,6189.77
1156,478,33,1,10984.48
1157,478,28,1,470.42
1158,478,44,1,7783.14
1159,479,18,1,29592.56
1160,479,22,1,18731.11
1161,479,32,1,5145.04
1162,479,43,1,24226.27
1163,480,34,1,7303.52
1164,480,27,1,34536.05
1165,480,9,1,33952.76
1166,481,19,1,20611.38
1167,481,1,1,29947.02
1168,481,10,1,8490.19
1169,481,13,1,15251.23
1170,482,3,1,15751.54
1171,482,40,1,17551.46
1172,483,39,1,33078.06
1173,484,11,1,6189.77
1174,484,30,1,16078.93
1175,484,27,1,34536.05
1176,485,16,1,1571.54
1177,486,22,1,18731.11
1178,486,41,1,30450.87
1179,486,3,1,15751.54
1180,487,33,1,10984.48
1181,487,35,1,33955.92
1182,487,14,1,21714.55
1183,488,40,1,17551.46
1184,488,29,1,22477.1
1185,488,35,1,33955.92
1186,488,4,1,12764.76
1187,489,47,1,34979.66
1188,489,28,1,470.42
1189,489,20,1,7441.9
1190,489,2,1,8878.17
1191,490,43,1,24226.27
1192,490,29,1,22477.1
1193,491,8,1,27139.29
1194,491,36,1,23638.97
1195,492,32,1,5145.04
1196,492,49,1,30515.02
1197,493,37,1,30424.4
1198,493,1,1,29947.02
1199,494,19,1,20611.38
1200,494,16,1,1571.54
1201,494,29,1,22477.1
1202,495,14,1,21714.55
1203,495,38,1,24333.81
1204,495,6,1,33938.58
1205,496,42,1,1353.46
1206,496,36,1,23638.97
1207,496,1,1,29947.02
1208,496,10,1,8490.19
1209,497,9,1,33952.76
1210,497,18,1,29592.56
1211,498,15,1,6095.52
1212,498,42,1,1353.46
1213,499,9,1,33952.76
1214,499,14,1,21714.55
1215,499,20,1,7441.9
1216,500,12,1,11993.35
1217,500,48,1,34207.92
1218,500,4,1,12764.76
1219,501,23,1,1664.26
1220,501,26,1,1741.62
1221,502,24,1,15990.76
1222,502,16,1,1571.54
1223,503,21,1,9659.58
1224,503,18,1,29592.56
1225,504,45,1,13966.49
1226,504,19,1,20611.38
1227,504,23,1,1664.26
1228,504,49,1,30515.02
1229,505,12,1,11993.35
1230,506,43,1,24226.27
1231,506,27,1,34536.05
1232,506,31,1,17262.47
1233,506,14,1,21714.55
1234,507,4,1,12764.76
1235,507,5,1,5973.44
1236,507,46,1,3997.88
1237,508,43,1,24226.27
1238,508,26,1,1741.62
1239,508,14,1,21714.55
1240,509,36,1,23638.97
1241,509,10,1,8490.19
1242,510,1,1,29947.02
1243,511,32,1,5145.04
1244,511,36,1,23638.97
1245,511,3,1,15751.54
1246,512,30,1,16078.93
1247,512,36,1,23638.97
1248,513,4,1,12764.76
1249,514,25,1,11269.93
1250,515,48,1,34207.92
1251,516,46,1,3997.88
1252,516,28,1,470.42
1253,516,22,1,18731.11
1254,516,4,1,12764.76
1255,517,27,1,34536.05
1256,517,17,1,23333.68
1257,517,34,1,7303.52
1258,517,29,1,22477.1
1259,518,34,1,7303.52
1260,519,26,1,1741.62
1261,520,17,1,23333.68
1262,520,40,1,17551.46
1263,521,34,1,7303.52
1264,521,28,1,470.42
1265,521,8,1,27139.29
1266,521,6,1,33938.58
1267,522,12,1,11993.35
1268,522,31,1,17262.47
1269,522,49,1,30515.02
1270,522,25,1,11269.93
1271,523,8,1,27139.29
1272,523,44,1,7783.14
1273,523,38,1,24333.81
1274,523,41,1,30450.87
1275,524,9,1,33952.76
1276,524,6,1,33938.58
1277,525,49,1,30515.02
1278,526,46,1,3997.88
1279,526,10,1,8490.19
1280,526,27,1,34536.05
1281,526,1,1,29947.02
1282,527,17,1,23333.68
1283,527,38,1,24333.81
1284,527,11,1,6189.77
1285,528,17,1,23333.68
1286,529,1,1,29947.02
1287,529,23,1,1664.26
1288,529,46,1,3997.88
1289,529,15,1,6095.52
1290,530,28,1,470.42
1291,530,31,1,17262.47
1292,530,45,1,13966.49
1293,530,7,1,23088.42
1294,531,12,1,11993.35
1295,531,38,1,24333.81
1296,531,11,1,6189.77
1297,531,28,1,470.42
1298,532,35,1,33955.92
1299,533,11,1,6189.77
1300,533,37,1,30424.4
1301,533,49,1,30515.02
1302,534,45,1,13966.49
1303,534,37,1,30424.4
1304,534,29,1,22477.1
1305,535,28,1,470.42
1306,535,26,1,1741.62
1307,536,50,1,19975.03
1308,536,40,1,17551.46
1309,536,36,1,23638.97
1310,536,14,1,21714.55
1311,537,8,1,27139.29
1312,537,45,1,13966.49
1313,537,4,1,12764.76
1314,538,47,1,34979.66
1315,538,49,1,30515.02
1316,538,48,1,34207.92
1317,538,11,1,6189.77
1318,539,39,1,33078.06
1319,540,46,1,3997.88
1320,541,31,1,17262.47
1321,541,24,1,15990.76
1322,542,8,1,27139.29
1323,542,44,1,7783.14
1324,542,42,1,1353.46
1325,542,7,1,23088.42
1326,543,26,1,1741.62
1327,543,37,1,30424.4
1328,544,25,1,11269.93
1329,544,4,1,12764.76
1330,544,7,1,23088.42
1331,545,30,1,16078.93
1332,546,9,1,33952.76
1333,546,6,1,33938.58
1334,546,17,1,23333.68
1335,547,39,1,33078.06
1336,547,31,1,17262.47
1337,547,10,1,8490.19
1338,547,40,1,17551.46
1339,548,28,1,470.42
1340,548,16,1,1571.54
1341,549,33,1,10984.48
1342,549,15,1,6095.52
1343,549,8,1,27139.29
1344,550,14,1,21714.55
1345,551,39,1,33078.06
1346,551,15,1,6095.52
1347,551,18,1,29592.56
1348,552,34,1,7303.52
1349,553,37,1,30424.4
1350,554,28,1,470.42
1351,555,44,1,7783.14
1352,555,11,1,6189.77
1353,555,39,1,33078.06
1354,555,23,1,1664.26
1355,556,21,1,9659.58
1356,557,24,1,15990.76
1357,557,38,1,24333.81
1358,557,35,1,33955.92
1359,558,7,1,23088.42
1360,559,45,1,13966.49
1361,559,18,1,29592.56
1362,560,41,1,30450.87
1363,561,31,1,17262.47
1364,561,41,1,30450.87
1365,561,1,1,29947.02
1366,562,14,1,21714.55
1367,562,18,1,29592.56
1368,562,19,1,20611.38
1369,562,48,1,34207.92
1370,563,35,1,33955.92
1371,563,21,1,9659.58
1372,564,23,1,1664.26
1373,564,34,1,7303.52
1374,564,25,1,11269.93
1375,564,49,1,30515.02
1376,565,48,1,34207.92
1377,565,46,1,3997.88
1378,565,16,1,1571.54
1379,565,15,1,6095.52
1380,566,42,1,1353.46
1381,566,16,1,1571.54
1382,566,19,1,20611.38
1383,567,3,1,15751.54
1384,567,41,1,30450.87
1385,567,44,1,7783.14
1386,567,43,1,24226.27
1387,568,34,1,7303.52
1388,569,19,1,20611.38
1389,569,7,1,23088.42
1390,569,2,1,8878.17
1391,570,23,1,1664.26
1392,571,46,1,3997.88
1393,571,44,1,7783.14
1394,571,5,1,5973.44
1395,572,31,1,17262.47
1396,572,13,1,15251.23
1397,573,5,1,5973.44
1398,574,4,1,12764.76
1399,575,20,1,7441.9
1400,575,8,1,27139.29
1401,575,36,1,23638.97
1402,576,7,1,23088.42
1403,576,45,1,13966.49
1404,576,48,1,34207.92
1405,576,25,1,11269.93
1406,577,33,1,10984.48
1407,577,9,1,33952.76
1408,577,10,1,8490.19
1409,577,44,1,7783.14
1410,578,29,1,22477.1
1411,578,26,1,1741.62
1412,578,45,1,13966.49
1413,579,33,1,10984.48
1414,579,49,1,30515.02
1415,579,34,1,7303.52
1416,580,22,1,18731.11
1417,580,15,1,6095.52
1418,580,18,1,29592.56
1419,581,18,1,29592.56
1420,581,27,1,34536.05
1421,581,2,1,8878.17
1422,582,43,1,24226.27
1423,582,32,1,5145.04
1424,582,7,1,23088.42
1425,582,22,1,18731.11
1426,583,46,1,3997.88
1427,583,21,1,9659.58
1428,583,37,1,30424.4
1429,584,37,1,30424.4
1430,584,3,1,15751.54
1431,584,32,1,5145.04
1432,585,15,1,6095.52
1433,585,23,1,1664.26
1434,586,28,1,470.42
1435,586,26,1,1741.62
1436,587,2,1,8878.17
1437,587,33,1,10984.48
1438,587,12,1,11993.35
1439,587,22,1,18731.11
1440,588,5,1,5973.44
1441,588,8,1,27139.29
1442,588,34,1,7303.52
1443,589,50,1,19975.03
1444,589,30,1,16078.93
1445,590,10,1,8490.19
1446,590,3,1,15751.54
1447,590,19,1,20611.38
1448,590,35,1,33955.92
1449,591,26,1,1741.62
1450,591,17,1,23333.68
1451,591,40,1,17551.46
1452,592,42,1,1353.46
1453,592,1,1,29947.02
1454,592,15,1,6095.52
1455,592,20,1,7441.9
1456,593,30,1,16078.93
1457,593,1,1,29947.02
1458,593,18,1,29592.56
1459,593,12,1,11993.35
1460,594,6,1,33938.58
1461,594,32,1,5145.04
1462,594,45,1,13966.49
1463,594,2,1,8878.17
1464,595,14,1,21714.55
1465,595,16,1,1571.54
1466,595,29,1,22477.1
1467,596,21,1,9659.58
1468,596,42,1,1353.46
1469,596,46,1,3997.88
1470,597,17,1,23333.68
1471,597,22,1,18731.11
1472,597,8,1,27139.29
1473,597,50,1,19975.03
1474,598,13,1,15251.23
1475,598,11,1,6189.77
1476,598,15,1,6095.52
1477,599,38,1,24333.81
1478,600,49,1,30515.02
1479,600,12,1,11993.35
1480,601,26,1,1741.62
1481,601,35,1,33955.92
1482,602,34,1,7303.52
1483,602,44,1,7783.14
1484,603,9,1,33952.76
1485,603,19,1,20611.38
1486,603,11,1,6189.77
1487,603,26,1,1741.62
1488,604,17,1,23333.68
1489,605,22,1,18731.11
1490,605,40,1,17551.46
1491,606,23,1,1664.26
1492,607,3,1,15751.54
1493,608,31,1,17262.47
1494,609,19,1,20611.38
1495,609,49,1,30515.02
1496,610,5,1,5973.44
1497,610,26,1,1741.62
1498,610,4,1,12764.76
1499,611,10,1,8490.19
1500,611,42,1,1353.46
1501,611,44,1,7783.14
1502,612,40,1,17551.46
1503,612,17,1,23333.68
1504,612,49,1,30515.02
1505,613,5,1,5973.44
1506,613,21,1,9659.58
1507,613,3,1,15751.54
1508,613,19,1,20611.38
1509,614,2,1,8878.17
1510,614,33,1,10984.48
1511,614,3,1,15751.54
1512,614,48,1,34207.92
1513,615,44,1,7783.14
1514,616,35,1,33955.92
1515,617,28,1,470.42
1516,617,3,1,15751.54
1517,617,23,1,1664.26
1518,618,47,1,34979.66
1519,619,12,1,11993.35
1520,620,36,1,23638.97
1521,621,7,1,23088.42
1522,621,19,1,20611.38
1523,621,43,1,24226.27
1524,621,33,1,10984.48
1525,622,4,1,12764.76
1526,622,30,1,16078.93
1527,622,47,1,34979.66
1528,623,12,1,11993.35
1529,624,11,1,6189.77
1530,625,5,1,5973.44
1531,626,48,1,34207.92
1532,627,17,1,23333.68
1533,628,5,1,5973.44
1534,628,27,1,34536.05
1535,628,38,1,24333.81
1536,628,30,1,16078.93
1537,629,37,1,30424.4
1538,629,40,1,17551.46
1539,629,4,1,12764.76
1540,629,49,1,30515.02
1541,630,8,1,27139.29
1542,631,13,1,15251.23
1543,631,21,1,9659.58
1544,632,41,1,30450.87
1545,632,36,1,23638.97
1546,632,9,1,33952.76
1547,633,12,1,11993.35
1548,633,14,1,21714.55
1549,633,45,1,13966.49
1550,633,4,1,12764.76
1551,634,30,1,16078.93
1552,634,22,1,18731.11
1553,635,16,1,1571.54
1554,635,23,1,1664.26
1555,635,18,1,29592.56
1556,636,2,1,8878.17
1557,636,17,1,23333.68
1558,637,30,1,16078.93
1559,637,7,1,23088.42
1560,638,33,1,10984.48
1561,638,42,1,1353.46
1562,638,7,1,23088.42
1563,638,35,1,33955.92
1564,639,22,1,18731.11
1565,639,27,1,34536.05
1566,639,43,1,24226.27
1567,639,36,1,23638.97
1568,640,44,1,7783.14
1569,640,47,1,34979.66
1570,640,49,1,30515.02
1571,640,1,1,29947.02
1572,641,43,1,24226.27
1573,641,1,1,29947.02
1574,642,22,1,18731.11
1575,643,36,1,23638.97
1576,643,10,1,8490.19
1577,644,37,1,30424.4
1578,644,24,1,15990.76
1579,644,41,1,30450.87
1580,644,5,1,5973.44
1581,645,5,1,5973.44
1582,645,6,1,33938.58
1583,645,3,1,15751.54
1584,646,11,1,6189.77
1585,646,44,1,7783.14
1586,646,49,1,30515.02
1587,646,41,1,30450.87
1588,647,19,1,20611.38
1589,647,35,1,33955.92
1590,647,11,1,6189.77
1591,648,18,1,29592.56
1592,648,22,1,18731.11
1593,648,33,1,10984.48
1594,649,39,1,33078.06
1595,649,28,1,470.42
1596,649,12,1,11993.35
1597,650,19,1,20611.38
1598,650,31,1,17262.47
1599,650,39,1,33078.06
1600,651,43,1,24226.27
1601,652,29,1,22477.1
1602,652,41,1,30450.87
1603,653,29,1,22477.1
1604,653,3,1,15751.54
1605,653,22,1,18731.11
1606,654,28,1,470.42
1607,654,25,1,11269.93
1608,655,38,1,24333.81
1609,655,27,1,34536.05
1610,655,41,1,30450.87
1611,656,16,1,1571.54
1612,656,44,1,7783.14
1613,657,21,1,9659.58
1614,658,21,1,9659.58
1615,658,26,1,1741.62
1616,659,23,1,1664.26
1617,659,32,1,5145.04
1618,659,22,1,18731.11
1619,660,7,1,23088.42
1620,660,5,1,5973.44
1621,660,40,1,17551.46
1622,661,19,1,20611.38
1623,661,1,1,29947.02
1624,661,48,1,34207.92
1625,662,3,1,15751.54
1626,662,6,1,33938.58
1627,663,13,1,15251.23
1628,663,8,1,27139.29
1629,664,2,1,8878.17
1630,664,13,1,15251.23
1631,664,43,1,24226.27
1632,664,32,1,5145.04
1633,665,2,1,8878.17
1634,665,1,1,29947.02
1635,665,23,1,1664.26
1636,665,39,1,33078.06
1637,666,48,1,34207.92
1638,667,19,1,20611.38
1639,667,45,1,13966.49
1640,667,35,1,33955.92
1641,668,50,1,19975.03
1642,668,49,1,30515.02
1643,669,26,1,1741.62
1644,670,5,1,5973.44
1645,670,6,1,33938.58
1646,670,34,1,7303.52
1647,670,39,1,33078.06
1648,671,13,1,15251.23
1649,672,9,1,33952.76
1650,672,6,1,33938.58
1651,672,48,1,34207.92
1652,673,18,1,29592.56
1653,673,20,1,7441.9
1654,674,29,1,22477.1
1655,674,26,1,1741.62
1656,674,5,1,5973.44
1657,675,16,1,1571.54
1658,675,32,1,5145.04
1659,676,12,1,11993.35
1660,676,22,1,18731.11
1661,677,49,1,30515.02
1662,678,3,1,15751.54
1663,678,32,1,5145.04
1664,679,15,1,6095.52
1665,679,16,1,1571.54
1666,679,1,1,29947.02
1667,679,40,1,17551.46
1668,680,9,1,33952.76
1669,680,32,1,5145.04
1670,681,32,1,5145.04
1671,681,44,1,7783.14
1672,682,37,1,30424.4
1673,682,43,1,24226.27
1674,682,25,1,11269.93
1675,682,35,1,33955.92
1676,683,19,1,20611.38
1677,684,26,1,1741.62
1678,684,39,1,33078.06
1679,684,41,1,30450.87
1680,685,17,1,23333.68
1681,685,29,1,22477.1
1682,685,18,1,29592.56
1683,685,30,1,16078.93
1684,686,39,1,33078.06
1685,687,19,1,20611.38
1686,688,42,1,1353.46
1687,688,29,1,22477.1
1688,688,28,1,470.42
1689,688,12,1,11993.35
1690,689,34,1,7303.52
1691,689,41,1,30450.87
1692,690,24,1,15990.76
1693,691,7,1,23088.42
1694,691,8,1,27139.29
1695,692,20,1,7441.9
1696,692,11,1,6189.77
